device_eui;tijdstip;verbruik
7CC6C40800001265;2022111104;450
7CC6C40800001265;2022111105;457
7CC6C40800001265;2022111106;440
7CC6C40800001265;2022111107;448
7CC6C40800001265;2022111108;444
7CC6C40800001265;2022111109;435
7CC6C40800001265;2022111110;792
7CC6C40800001265;2022111111;802
7CC6C40800001265;2022111112;830
7CC6C40800001265;2022111113;848
7CC6C40800001265;2022111114;720
7CC6C40800001265;2022111115;5
7CC6C40800001265;2022111116;6
7CC6C40800001265;2022111117;5
7CC6C40800001265;2022111118;5
7CC6C40800001265;2022111119;6
7CC6C40800001265;2022111120;5
7CC6C40800001265;2022111121;6
7CC6C40800001265;2022111122;5
7CC6C40800001265;2022111123;6
7CC6C40800001265;2022111200;5
7CC6C40800001265;2022111201;6
7CC6C40800001265;2022111202;5
7CC6C40800001265;2022111203;6
7CC6C40800001265;2022111204;5
7CC6C40800001265;2022111205;6
7CC6C40800001265;2022111206;5
7CC6C40800001265;2022111207;6
7CC6C40800001265;2022111208;5
7CC6C40800001265;2022111209;6
7CC6C40800001265;2022111210;6
7CC6C40800001265;2022111211;5
7CC6C40800001265;2022111212;5
7CC6C40800001265;2022111213;3
7CC6C40800001265;2022111214;5
7CC6C40800001265;2022111215;6
7CC6C40800001265;2022111216;5
7CC6C40800001265;2022111217;6
7CC6C40800001265;2022111218;5
7CC6C40800001265;2022111219;5
7CC6C40800001265;2022111220;6
7CC6C40800001265;2022111221;5
7CC6C40800001265;2022111222;6
7CC6C40800001265;2022111223;5
7CC6C40800001265;2022111300;6
7CC6C40800001265;2022111301;5
7CC6C40800001265;2022111302;6
7CC6C40800001265;2022111303;5
7CC6C40800001265;2022111304;6
7CC6C40800001265;2022111305;5
7CC6C40800001265;2022111306;6
7CC6C40800001265;2022111307;5
7CC6C40800001265;2022111308;6
7CC6C40800001265;2022111309;5
7CC6C40800001265;2022111310;5
7CC6C40800001265;2022111311;6
7CC6C40800001265;2022111312;5
7CC6C40800001265;2022111313;6
7CC6C40800001265;2022111314;5
7CC6C40800001265;2022111315;5
7CC6C40800001265;2022111316;6
7CC6C40800001265;2022111317;5
7CC6C40800001265;2022111318;450
7CC6C40800001265;2022111319;734
7CC6C40800001265;2022111320;726
7CC6C40800001265;2022111321;714
7CC6C40800001265;2022111322;730
7CC6C40800001265;2022111323;707
7CC6C40800001265;2022111400;698
7CC6C40800001265;2022111401;617
7CC6C40800001265;2022111402;580
7CC6C40800001265;2022111403;576
7CC6C40800001265;2022111404;578
7CC6C40800001265;2022111405;575
7CC6C40800001265;2022111406;578
7CC6C40800001265;2022111407;603
7CC6C40800001265;2022111408;733
7CC6C40800001265;2022111409;763
7CC6C40800001265;2022111410;840
7CC6C40800001265;2022111411;782
7CC6C40800001265;2022111412;784
7CC6C40800001265;2022111413;776
7CC6C40800001265;2022111414;752
7CC6C40800001265;2022111415;757
7CC6C40800001265;2022111416;745
7CC6C40800001265;2022111417;777
7CC6C40800001265;2022111418;748
7CC6C40800001265;2022111419;757
7CC6C40800001265;2022111420;826
7CC6C40800001265;2022111421;824
7CC6C40800001265;2022111422;798
7CC6C40800001265;2022111423;802
7CC6C40800001265;2022111500;785
7CC6C40800001265;2022111501;725
7CC6C40800001265;2022111502;708
7CC6C40800001265;2022111503;705
7CC6C40800001265;2022111504;701
7CC6C40800001265;2022111505;600
7CC6C40800001265;2022111506;642
7CC6C40800001265;2022111507;766
7CC6C40800001265;2022111508;757
7CC6C40800001265;2022111509;786
7CC6C40800001265;2022111510;825
7CC6C40800001265;2022111511;799
7CC6C40800001265;2022111512;797
7CC6C40800001265;2022111513;805
7CC6C40800001265;2022111514;804
7CC6C40800001265;2022111515;783
7CC6C40800001265;2022111516;795
7CC6C40800001265;2022111517;776
7CC6C40800001265;2022111518;747
7CC6C40800001265;2022111519;778
7CC6C40800001265;2022111520;744
7CC6C40800001265;2022111521;739
7CC6C40800001265;2022111522;739
7CC6C40800001265;2022111523;736
7CC6C40800001265;2022111600;726
7CC6C40800001265;2022111601;726
7CC6C40800001265;2022111602;723
7CC6C40800001265;2022111603;723
7CC6C40800001265;2022111604;721
7CC6C40800001265;2022111605;720
7CC6C40800001265;2022111606;721
7CC6C40800001265;2022111607;730
7CC6C40800001265;2022111608;756
7CC6C40800001265;2022111609;784
7CC6C40800001265;2022111610;828
7CC6C40800001265;2022111611;827
7CC6C40800001265;2022111612;790
7CC6C40800001265;2022111613;791
7CC6C40800001265;2022111614;778
7CC6C40800001265;2022111615;774
7CC6C40800001265;2022111616;769
7CC6C40800001265;2022111617;752
7CC6C40800001265;2022111618;789
7CC6C40800001265;2022111619;810
7CC6C40800001265;2022111620;785
7CC6C40800001265;2022111621;732
7CC6C40800001265;2022111622;724
7CC6C40800001265;2022111623;739
7CC6C40800001265;2022111700;729
7CC6C40800001265;2022111701;720
7CC6C40800001265;2022111702;714
7CC6C40800001265;2022111703;712
7CC6C40800001265;2022111704;709
7CC6C40800001265;2022111705;625
7CC6C40800001265;2022111706;589
7CC6C40800001265;2022111707;578
7CC6C40800001265;2022111708;581
7CC6C40800001265;2022111709;786
7CC6C40800001265;2022111710;833
7CC6C40800001265;2022111711;796
7CC6C40800001265;2022111712;823
7CC6C40800001265;2022111713;684
7CC6C40800001265;2022111714;768
7CC6C40800001265;2022111715;720
7CC6C40800001265;2022111716;730
7CC6C40800001265;2022111717;624
7CC6C40800001265;2022111718;589
7CC6C40800001265;2022111719;592
7CC6C40800001265;2022111720;594
7CC6C40800001265;2022111721;668
7CC6C40800001265;2022111722;721
7CC6C40800001265;2022111723;632
7CC6C40800001265;2022111800;582
7CC6C40800001265;2022111801;581
7CC6C40800001265;2022111802;604
7CC6C40800001265;2022111803;565
7CC6C40800001265;2022111804;554
7CC6C40800001265;2022111805;515
7CC6C40800001265;2022111806;565
7CC6C40800001265;2022111807;575
7CC6C40800001265;2022111808;587
7CC6C40800001265;2022111809;723
7CC6C40800001265;2022111810;739
7CC6C40800001265;2022111811;757
7CC6C40800001265;2022111812;764
7CC6C40800001265;2022111813;779
7CC6C40800001265;2022111814;783
7CC6C40800001265;2022111815;773
7CC6C40800001265;2022111816;756
7CC6C40800001265;2022111817;719
7CC6C40800001265;2022111818;765
7CC6C40800001265;2022111819;766
7CC6C40800001265;2022111820;753
7CC6C40800001265;2022111821;737
7CC6C40800001265;2022111822;715
7CC6C40800001265;2022111823;635
7CC6C40800001265;2022111900;577
7CC6C40800001265;2022111901;584
7CC6C40800001265;2022111902;585
7CC6C40800001265;2022111903;585
7CC6C40800001265;2022111904;587
7CC6C40800001265;2022111905;585
7CC6C40800001265;2022111906;583
7CC6C40800001265;2022111907;592
7CC6C40800001265;2022111908;733
7CC6C40800001265;2022111909;774
7CC6C40800001265;2022111910;783
7CC6C40800001265;2022111911;805
7CC6C40800001265;2022111912;818
7CC6C40800001265;2022111913;664
7CC6C40800001265;2022111914;7
7CC6C40800001265;2022111915;5
7CC6C40800001265;2022111916;6
7CC6C40800001265;2022111917;5
7CC6C40800001265;2022111918;5
7CC6C40800001265;2022111919;478
7CC6C40800001265;2022111920;756
7CC6C40800001265;2022111921;727
7CC6C40800001265;2022111922;721
7CC6C40800001265;2022111923;710
7CC6C40800001265;2022112000;710
7CC6C40800001265;2022112001;708
7CC6C40800001265;2022112002;735
7CC6C40800001265;2022112003;717
7CC6C40800001265;2022112004;671
7CC6C40800001265;2022112005;559
7CC6C40800001265;2022112006;540
7CC6C40800001265;2022112007;450
7CC6C40800001265;2022112008;500
7CC6C40800001265;2022112009;728
7CC6C40800001265;2022112010;734
7CC6C40800001265;2022112011;693
7CC6C40800001265;2022112012;733
7CC6C40800001265;2022112013;780
7CC6C40800001265;2022112014;776
7CC6C40800001265;2022112015;781
7CC6C40800001265;2022112016;753
7CC6C40800001265;2022112017;737
7CC6C40800001265;2022112018;734
7CC6C40800001265;2022112019;777
7CC6C40800001265;2022112020;765
7CC6C40800001265;2022112021;721
7CC6C40800001265;2022112022;713
7CC6C40800001265;2022112023;549
7CC6C40800001265;2022112100;576
7CC6C40800001265;2022112101;695
7CC6C40800001265;2022112102;579
7CC6C40800001265;2022112103;511
7CC6C40800001265;2022112104;509
7CC6C40800001265;2022112105;508
7CC6C40800001265;2022112106;505
7CC6C40800001265;2022112107;512
7CC6C40800001265;2022112108;706
7CC6C40800001265;2022112109;752
7CC6C40800001265;2022112110;763
7CC6C40800001265;2022112111;794
7CC6C40800001265;2022112112;797
7CC6C40800001265;2022112113;696
7CC6C40800001265;2022112114;513
7CC6C40800001265;2022112115;751
7CC6C40800001265;2022112116;125
7CC6C40800001265;2022112117;1235
7CC6C40800001265;2022112118;834
7CC6C40800001265;2022112119;557
7CC6C40800001265;2022112120;728
7CC6C40800001265;2022112121;701
7CC6C40800001265;2022112122;694
7CC6C40800001265;2022112123;694
7CC6C40800001265;2022112200;589
7CC6C40800001265;2022112201;514
7CC6C40800001265;2022112202;511
7CC6C40800001265;2022112203;478
7CC6C40800001265;2022112204;477
7CC6C40800001265;2022112205;481
7CC6C40800001265;2022112206;488
7CC6C40800001265;2022112207;500
7CC6C40800001265;2022112208;554
7CC6C40800001265;2022112209;899
7CC6C40800001265;2022112210;819
7CC6C40800001265;2022112211;654
7CC6C40800001265;2022112212;890
7CC6C40800001265;2022112213;628
7CC6C40800001265;2022112214;635
7CC6C40800001265;2022112215;759
7CC6C40800001265;2022112216;751
7CC6C40800001265;2022112217;737
7CC6C40800001265;2022112218;485
7CC6C40800001265;2022112219;952
7CC6C40800001265;2022112220;738
7CC6C40800001265;2022112221;728
7CC6C40800001265;2022112222;700
7CC6C40800001265;2022112223;671
7CC6C40800001265;2022112300;591
7CC6C40800001265;2022112301;515
7CC6C40800001265;2022112302;482
7CC6C40800001265;2022112303;478
7CC6C40800001265;2022112304;488
7CC6C40800001265;2022112305;485
7CC6C40800001265;2022112306;485
7CC6C40800001265;2022112307;483
7CC6C40800001265;2022112308;504
7CC6C40800001265;2022112309;605
7CC6C40800001265;2022112310;814
7CC6C40800001265;2022112311;787
7CC6C40800001265;2022112312;814
7CC6C40800001265;2022112313;687
7CC6C40800001265;2022112314;829
7CC6C40800001265;2022112315;806
7CC6C40800001265;2022112316;740
7CC6C40800001265;2022112317;724
7CC6C40800001265;2022112318;706
7CC6C40800001265;2022112319;735
7CC6C40800001265;2022112320;711
7CC6C40800001265;2022112321;672
7CC6C40800001265;2022112322;581
7CC6C40800001265;2022112323;598
7CC6C40800001265;2022112400;686
7CC6C40800001265;2022112401;584
7CC6C40800001265;2022112402;581
7CC6C40800001265;2022112403;578
7CC6C40800001265;2022112404;459
7CC6C40800001265;2022112405;369
7CC6C40800001265;2022112407;997
7CC6C40800001265;2022112408;596
7CC6C40800001265;2022112409;604
7CC6C40800001265;2022112410;878
7CC6C40800001265;2022112411;748
7CC6C40800001265;2022112412;798
7CC6C40800001265;2022112413;990
7CC6C40800001265;2022112414;133
7CC6C40800001265;2022112415;1386
7CC6C40800001265;2022112416;948
7CC6C40800001265;2022112417;748
7CC6C40800001265;2022112418;721
7CC6C40800001265;2022112419;725
7CC6C40800001265;2022112420;746
7CC6C40800001265;2022112421;721
7CC6C40800001265;2022112422;715
7CC6C40800001265;2022112423;714
7CC6C40800001265;2022112500;720
7CC6C40800001265;2022112501;664
7CC6C40800001265;2022112502;632
7CC6C40800001265;2022112503;584
7CC6C40800001265;2022112504;575
7CC6C40800001265;2022112505;483
7CC6C40800001265;2022112506;678
7CC6C40800001265;2022112507;573
7CC6C40800001265;2022112508;592
7CC6C40800001265;2022112509;776
7CC6C40800001265;2022112510;852
7CC6C40800001265;2022112511;843
7CC6C40800001265;2022112512;839
7CC6C40800001265;2022112513;841
7CC6C40800001265;2022112514;571
7CC6C40800001265;2022112515;6
7CC6C40800001265;2022112516;5
7CC6C40800001265;2022112517;5
7CC6C40800001265;2022112518;6
7CC6C40800001265;2022112519;5
7CC6C40800001265;2022112520;6
7CC6C40800001265;2022112521;5
7CC6C40800001265;2022112522;5
7CC6C40800001265;2022112523;6
7CC6C40800001265;2022112600;5
7CC6C40800001265;2022112601;5
7CC6C40800001265;2022112602;6
7CC6C40800001265;2022112603;6
7CC6C40800001265;2022112604;5
7CC6C40800001265;2022112605;6
7CC6C40800001265;2022112606;5
7CC6C40800001265;2022112607;6
7CC6C40800001265;2022112608;5
7CC6C40800001265;2022112609;6
7CC6C40800001265;2022112610;5
7CC6C40800001265;2022112611;5
7CC6C40800001265;2022112612;6
7CC6C40800001265;2022112613;394
7CC6C40800001265;2022112614;691
7CC6C40800001265;2022112615;835
7CC6C40800001265;2022112616;565
7CC6C40800001265;2022112617;571
7CC6C40800001265;2022112618;579
7CC6C40800001265;2022112619;528
7CC6C40800001265;2022112620;508
7CC6C40800001265;2022112621;573
7CC6C40800001265;2022112622;571
7CC6C40800001265;2022112623;512
7CC6C40800001265;2022112700;502
7CC6C40800001265;2022112701;498
7CC6C40800001265;2022112702;496
7CC6C40800001265;2022112703;495
7CC6C40800001265;2022112704;489
7CC6C40800001265;2022112705;416
7CC6C40800001265;2022112706;306
7CC6C40800001265;2022112707;413
7CC6C40800001265;2022112708;543
7CC6C40800001265;2022112709;488
7CC6C40800001265;2022112710;555
7CC6C40800001265;2022112711;476
7CC6C40800001265;2022112712;10
7CC6C40800001265;2022112713;5
7CC6C40800001265;2022112714;5
7CC6C40800001265;2022112715;6
7CC6C40800001265;2022112716;5
7CC6C40800001265;2022112717;5
7CC6C40800001265;2022112718;6
7CC6C40800001265;2022112719;5
7CC6C40800001265;2022112720;6
7CC6C40800001265;2022112721;5
7CC6C40800001265;2022112722;5
7CC6C40800001265;2022112723;6
7CC6C40800001265;2022112800;5
7CC6C40800001265;2022112801;6
7CC6C40800001265;2022112802;5
7CC6C40800001265;2022112803;6
7CC6C40800001265;2022112804;6
7CC6C40800001265;2022112805;5
7CC6C40800001265;2022112806;6
7CC6C40800001265;2022112807;5
7CC6C40800001265;2022112808;5
7CC6C40800001265;2022112809;6
7CC6C40800001265;2022112810;5
7CC6C40800001265;2022112811;6
7CC6C40800001265;2022112812;5
7CC6C40800001265;2022112813;6
7CC6C40800001265;2022112814;6
7CC6C40800001265;2022112815;5
7CC6C40800001265;2022112816;6
7CC6C40800001265;2022112817;5
7CC6C40800001265;2022112818;6
7CC6C40800001265;2022112819;5
7CC6C40800001265;2022112820;5
7CC6C40800001265;2022112821;6
7CC6C40800001265;2022112822;5
7CC6C40800001265;2022112823;6
7CC6C40800001265;2022112900;5
7CC6C40800001265;2022112901;6
7CC6C40800001265;2022112902;5
7CC6C40800001265;2022112903;6
7CC6C40800001265;2022112904;5
7CC6C40800001265;2022112905;6
7CC6C40800001265;2022112906;5
7CC6C40800001265;2022112907;5
7CC6C40800001265;2022112908;6
7CC6C40800001265;2022112909;5
7CC6C40800001265;2022112910;5
7CC6C40800001265;2022112911;6
7CC6C40800001265;2022112912;5
7CC6C40800001265;2022112913;6
7CC6C40800001265;2022112914;5
7CC6C40800001265;2022112915;3
7CC6C40800001265;2022112916;8
7CC6C40800001265;2022112917;5
7CC6C40800001265;2022112918;6
7CC6C40800001265;2022112919;5
7CC6C40800001265;2022112920;5
7CC6C40800001265;2022112921;6
7CC6C40800001265;2022112922;5
7CC6C40800001265;2022112923;6
7CC6C40800001265;2022113000;5
7CC6C40800001265;2022113001;6
7CC6C40800001265;2022113002;5
7CC6C40800001265;2022113003;6
7CC6C40800001265;2022113004;5
7CC6C40800001265;2022113005;6
7CC6C40800001265;2022113006;5
7CC6C40800001265;2022113007;5
7CC6C40800001265;2022113008;6
7CC6C40800001265;2022113009;5
7CC6C40800001265;2022113010;6
7CC6C40800001265;2022113011;5
7CC6C40800001265;2022113012;5
7CC6C40800001265;2022113013;6
7CC6C40800001265;2022113014;5
7CC6C40800001265;2022113015;3
7CC6C40800001265;2022113016;8
7CC6C40800001265;2022113017;4
7CC6C40800001265;2022113018;7
7CC6C40800001265;2022113019;5
7CC6C40800001265;2022113020;5
7CC6C40800001265;2022113021;6
7CC6C40800001265;2022113022;5
7CC6C40800001265;2022113023;6
7CC6C40800001265;2022120100;5
7CC6C40800001265;2022120101;6
7CC6C40800001265;2022120102;5
7CC6C40800001265;2022120103;6
7CC6C40800001265;2022120104;5
7CC6C40800001265;2022120105;6
7CC6C40800001265;2022120106;4
7CC6C40800001265;2022120107;6
7CC6C40800001265;2022120108;6
7CC6C40800001265;2022120109;5
7CC6C40800001265;2022120110;6
7CC6C40800001265;2022120111;5
7CC6C40800001265;2022120112;5
7CC6C40800001265;2022120113;6
7CC6C40800001265;2022120114;5
7CC6C40800001265;2022120115;6
7CC6C40800001265;2022120116;5
7CC6C40800001265;2022120117;5
7CC6C40800001265;2022120118;6
7CC6C40800001265;2022120119;5
7CC6C40800001265;2022120120;6
7CC6C40800001265;2022120121;5
7CC6C40800001265;2022120122;6
7CC6C40800001265;2022120123;5
7CC6C40800001265;2022120200;6
7CC6C40800001265;2022120201;5
7CC6C40800001265;2022120202;5
7CC6C40800001265;2022120203;6
7CC6C40800001265;2022120204;5
7CC6C40800001265;2022120205;6
7CC6C40800001265;2022120206;5
7CC6C40800001265;2022120207;6
7CC6C40800001265;2022120208;5
7CC6C40800001265;2022120209;5
7CC6C40800001265;2022120210;6
7CC6C40800001265;2022120211;4
7CC6C40800001265;2022120212;7
7CC6C40800001265;2022120213;5
7CC6C40800001265;2022120214;5
7CC6C40800001265;2022120215;6
7CC6C40800001265;2022120216;5
7CC6C40800001265;2022120217;5
7CC6C40800001265;2022120218;6
7CC6C40800001265;2022120219;5
7CC6C40800001265;2022120220;6
7CC6C40800001265;2022120221;5
7CC6C40800001265;2022120222;5
7CC6C40800001265;2022120223;6
7CC6C40800001265;2022120300;3
7CC6C40800001265;2022120301;8
7CC6C40800001265;2022120302;5
7CC6C40800001265;2022120303;6
7CC6C40800001265;2022120304;5
7CC6C40800001265;2022120305;6
7CC6C40800001265;2022120306;5
7CC6C40800001265;2022120307;6
7CC6C40800001265;2022120308;5
7CC6C40800001265;2022120309;5
7CC6C40800001265;2022120310;6
7CC6C40800001265;2022120311;5
7CC6C40800001265;2022120312;5
7CC6C40800001265;2022120313;6
7CC6C40800001265;2022120314;5
7CC6C40800001265;2022120315;6
7CC6C40800001265;2022120316;5
7CC6C40800001265;2022120317;5
7CC6C40800001265;2022120318;6
7CC6C40800001265;2022120319;5
7CC6C40800001265;2022120320;5
7CC6C40800001265;2022120321;6
7CC6C40800001265;2022120322;5
7CC6C40800001265;2022120323;6
7CC6C40800001265;2022120400;5
7CC6C40800001265;2022120401;6
7CC6C40800001265;2022120402;5
7CC6C40800001265;2022120403;6
7CC6C40800001265;2022120404;5
7CC6C40800001265;2022120405;6
7CC6C40800001265;2022120406;5
7CC6C40800001265;2022120407;6
7CC6C40800001265;2022120408;5
7CC6C40800001265;2022120409;5
7CC6C40800001265;2022120410;6
7CC6C40800001265;2022120411;5
7CC6C40800001265;2022120412;6
7CC6C40800001265;2022120413;5
7CC6C40800001265;2022120414;5
7CC6C40800001265;2022120415;6
7CC6C40800001265;2022120416;5
7CC6C40800001265;2022120417;6
7CC6C40800001265;2022120418;5
7CC6C40800001265;2022120419;5
7CC6C40800001265;2022120420;6
7CC6C40800001265;2022120421;5
7CC6C40800001265;2022120422;6
7CC6C40800001265;2022120423;5
7CC6C40800001265;2022120500;5
7CC6C40800001265;2022120501;6
7CC6C40800001265;2022120502;5
7CC6C40800001265;2022120503;6
7CC6C40800001265;2022120504;5
7CC6C40800001265;2022120505;6
7CC6C40800001265;2022120506;5
7CC6C40800001265;2022120507;6
7CC6C40800001265;2022120508;5
7CC6C40800001265;2022120509;5
7CC6C40800001265;2022120510;6
7CC6C40800001265;2022120511;5
7CC6C40800001265;2022120512;6
7CC6C40800001265;2022120513;4
7CC6C40800001265;2022120514;5
7CC6C40800001265;2022120515;6
7CC6C40800001265;2022120516;5
7CC6C40800001265;2022120517;6
7CC6C40800001265;2022120518;5
7CC6C40800001265;2022120519;5
7CC6C40800001265;2022120520;6
7CC6C40800001265;2022120521;5
7CC6C40800001265;2022120522;6
7CC6C40800001265;2022120523;5
7CC6C40800001265;2022120600;5
7CC6C40800001265;2022120601;5
7CC6C40800001265;2022120602;6
7CC6C40800001265;2022120603;6
7CC6C40800001265;2022120604;5
7CC6C40800001265;2022120605;6
7CC6C40800001265;2022120606;5
7CC6C40800001265;2022120607;6
7CC6C40800001265;2022120608;5
7CC6C40800001265;2022120609;5
7CC6C40800001265;2022120610;6
7CC6C40800001265;2022120611;5
7CC6C40800001265;2022120612;5
7CC6C40800001265;2022120613;6
7CC6C40800001265;2022120614;5
7CC6C40800001265;2022120615;5
7CC6C40800001265;2022120616;6
7CC6C40800001265;2022120617;5
7CC6C40800001265;2022120618;5
7CC6C40800001265;2022120619;6
7CC6C40800001265;2022120620;5
7CC6C40800001265;2022120621;5
7CC6C40800001265;2022120622;6
7CC6C40800001265;2022120623;5
7CC6C40800001265;2022120700;6
7CC6C40800001265;2022120701;5
7CC6C40800001265;2022120702;6
7CC6C40800001265;2022120703;5
7CC6C40800001265;2022120704;6
7CC6C40800001265;2022120705;5
7CC6C40800001265;2022120706;5
7CC6C40800001265;2022120707;6
7CC6C40800001265;2022120708;5
7CC6C40800001265;2022120709;6
7CC6C40800001265;2022120710;5
